contig_id,locus_tag,protein_id,gene_start,gene_end,gene_strand,pfam_id,domain_start,domain_end,evalue,bitscore
NZ_FOFT01000017,BMZ12_RS37820,WP_090071777.1,18530,19598,-1,PF13439,2,170,1.4e-23,83.7
NZ_FOFT01000017,BMZ12_RS37820,WP_090071777.1,18530,19598,-1,PF00534,8,171,1.3e-30,106.2
NZ_FOFT01000017,BMZ12_RS37820,WP_090071777.1,18530,19598,-1,PF13477,10,107,4.7e-12,46.1
NZ_FOFT01000017,BMZ12_RS37825,WP_090071779.1,19594,20995,-1,PF13440,1,291,7.9e-39,133.6
NZ_FOFT01000017,BMZ12_RS37825,WP_090071779.1,19594,20995,-1,PF01943,1,273,1.4e-14,54.1
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF01073,0,232,2.4e-14,53.0
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF13460,0,69,3.6e-11,43.3
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF03435,0,86,2.7e-06,27.7
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF05368,0,75,3.7e-05,23.4
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF01370,1,235,1.1e-42,146.2
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF04321,2,200,4.7e-11,42.3
NZ_KB892480.1,B112_RS0114460,WP_018584717.1,1155,2160,-1,PF16363,3,331,2e-12,47.2
NZ_KB892480.1,B112_RS0114465,WP_016812281.1,2150,2807,-1,PF00908,1,169,1.3e-46,158.4
NZ_KB892480.1,B112_RS0114470,WP_012182496.1,2871,3993,-1,PF01041,1,361,5.2e-110,368.1
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF16363,0,332,3.2e-77,260.2
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF01370,0,241,1.6e-62,211.1
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF02719,0,260,1.3e-18,67.2
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF01073,0,159,9.7e-18,64.1
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF07993,0,205,2e-14,53.4
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF04321,0,241,3.8e-14,52.5
NZ_KB892480.1,B112_RS0114475,WP_018584718.1,3989,5063,-1,PF13460,0,142,3.5e-11,43.3
NZ_KB892480.1,B112_RS0114480,WP_018584719.1,5059,5983,-1,PF00483,0,244,2.6e-59,200.8
NZ_KB892480.1,B112_RS0114480,WP_018584719.1,5059,5983,-1,PF12804,0,111,4.9e-10,40.0
NZ_KB892480.1,B112_RS0114485,WP_018584720.1,6142,7753,-1,PF01494,1,347,6.4e-68,229.6
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF08241,0,96,1.1e-24,86.9
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF13649,0,97,8.4e-22,77.7
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF08242,0,99,2.8e-13,50.5
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF13847,4,113,2.4e-20,72.9
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF13489,6,162,6.7e-16,58.6
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF07021,10,101,0.00018,21.1
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF05175,13,103,4.5e-07,29.6
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF02353,38,185,2.2e-13,50.1
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF01209,43,153,1.1e-13,51.0
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF05148,60,191,3.8e-06,26.9
NZ_KB892480.1,B112_RS0114490,WP_012182491.1,7842,8682,-1,PF03141,96,219,2.3e-07,29.7
NZ_KB892480.1,B112_RS0114495,WP_018584721.1,8681,9935,-1,PF00067,322,430,2.7e-17,62.7
NZ_KB892480.1,B112_RS0114500,WP_018584722.1,10000,13210,-1,PF12902,0,220,1.3e-34,120.0
NZ_KB892480.1,B112_RS0114505,WP_018584723.1,13206,14721,-1,PF01593,0,451,4.5e-56,191.0
NZ_KB892480.1,B112_RS0114505,WP_018584723.1,13206,14721,-1,PF13450,0,66,9.2e-13,48.2
NZ_KB892480.1,B112_RS0114505,WP_018584723.1,13206,14721,-1,PF00070,0,38,0.00013,22.5
NZ_KB892480.1,B112_RS0114505,WP_018584723.1,13206,14721,-1,PF01266,1,174,1.7e-06,27.9
NZ_KB892480.1,B112_RS0114505,WP_018584723.1,13206,14721,-1,PF00890,1,37,7.4e-05,22.0
NZ_KB892480.1,B112_RS0114510,WP_018584724.1,14993,16307,1,PF00201,225,423,3.2e-14,52.6
NZ_KB892480.1,B112_RS0114515,WP_016816202.1,16303,17530,1,PF00067,324,433,9.9e-14,50.9
NZ_KB892480.1,B112_RS0114520,WP_018584725.1,17842,20716,-1,PF00196,1,56,1.7e-16,59.5
NZ_KB892480.1,B112_RS0114520,WP_018584725.1,17842,20716,-1,PF17874,18,240,9.1e-07,28.6
NZ_FNCG01000007,BLS28_RS15085,WP_091168714.1,1274,2021,-1,PF13483,0,163,5.8e-13,49.1
NZ_FNCG01000007,BLS28_RS15085,WP_091168714.1,1274,2021,-1,PF12706,2,201,1.3e-20,73.8
NZ_FNCG01000007,BLS28_RS15090,WP_091168716.1,2320,3061,-1,PF00106,0,189,4.7e-47,160.0
NZ_FNCG01000007,BLS28_RS15090,WP_091168716.1,2320,3061,-1,PF13561,2,234,1.7e-48,165.2
NZ_FNCG01000007,BLS28_RS15095,WP_091168719.1,3113,4031,-1,PF12833,0,79,9.3e-17,61.1
NZ_FNCG01000007,BLS28_RS15100,WP_091169080.1,4134,5688,-1,PF00158,0,167,4e-71,238.1
NZ_FNCG01000007,BLS28_RS15100,WP_091169080.1,4134,5688,-1,PF14532,0,138,2.9e-19,69.5
NZ_FNCG01000007,BLS28_RS15100,WP_091169080.1,4134,5688,-1,PF00004,0,125,4.2e-06,27.2
NZ_FNCG01000007,BLS28_RS15100,WP_091169080.1,4134,5688,-1,PF02954,0,42,2e-05,24.3
NZ_FNCG01000007,BLS28_RS15100,WP_091169080.1,4134,5688,-1,PF07728,1,124,1.6e-07,31.4
NZ_FNCG01000007,BLS28_RS15105,WP_091168722.1,7202,8237,-1,PF07859,1,209,5.9e-69,232.1
NZ_FNCG01000007,BLS28_RS15105,WP_091168722.1,7202,8237,-1,PF00135,87,241,1.7e-06,27.2
NZ_FNCG01000007,BLS28_RS15110,WP_091168724.1,8416,9208,-1,PF12697,0,219,3.7e-21,76.7
NZ_FNCG01000007,BLS28_RS15110,WP_091168724.1,8416,9208,-1,PF12695,1,96,1.7e-08,34.4
NZ_FNCG01000007,BLS28_RS15120,WP_091168728.1,10000,12043,-1,PF12902,0,221,1.1e-35,123.5
NZ_FNCG01000007,BLS28_RS15120,WP_091168728.1,10000,12043,-1,PF09360,0,47,2.7e-16,59.5
NZ_FNCG01000007,BLS28_RS15120,WP_091168728.1,10000,12043,-1,PF06902,3,61,3.9e-16,58.9
NZ_FNCG01000007,BLS28_RS15125,WP_091168731.1,12179,13649,-1,PF00392,1,64,2.1e-08,33.7
NZ_FNCG01000007,BLS28_RS15125,WP_091168731.1,12179,13649,-1,PF00155,41,361,6.8e-23,81.4
NZ_FNCG01000007,BLS28_RS15125,WP_091168731.1,12179,13649,-1,PF12897,125,406,1e-07,31.1
NZ_FNCG01000007,BLS28_RS15130,WP_091168734.1,13911,14667,-1,PF05368,0,208,4.3e-10,39.5
NZ_FNCG01000007,BLS28_RS15130,WP_091168734.1,13911,14667,-1,PF13460,0,181,2e-10,40.9
NZ_FNCG01000007,BLS28_RS15130,WP_091168734.1,13911,14667,-1,PF01370,0,39,2.7e-05,23.8
NZ_FNCG01000007,BLS28_RS15135,WP_091168738.1,14717,15071,-1,PF03960,4,62,5.4e-11,42.4
NZ_FNCG01000007,BLS28_RS15140,WP_091168741.1,15106,15535,-1,PF07883,1,69,1.7e-11,43.7
NZ_FNCG01000007,BLS28_RS15140,WP_091168741.1,15106,15535,-1,PF02311,11,59,2.5e-05,24.2
NZ_FNCG01000007,BLS28_RS15145,WP_091168745.1,15670,18019,-1,PF07568,0,75,5.3e-24,84.1
NZ_FNCG01000007,BLS28_RS15145,WP_091168745.1,15670,18019,-1,PF07536,0,59,7.3e-05,23.4
NZ_FNCG01000007,BLS28_RS15145,WP_091168745.1,15670,18019,-1,PF02518,8,110,5e-08,33.4
NZ_FNCG01000007,BLS28_RS15150,WP_091168747.1,18124,19309,-1,PF00158,0,167,8.8e-72,240.3
NZ_FNCG01000007,BLS28_RS15150,WP_091168747.1,18124,19309,-1,PF14532,0,138,1.2e-18,67.6
NZ_FNCG01000007,BLS28_RS15150,WP_091168747.1,18124,19309,-1,PF00004,0,115,5.6e-05,23.6
NZ_FNCG01000007,BLS28_RS15150,WP_091168747.1,18124,19309,-1,PF07728,1,124,3e-10,40.3
NZ_FNCG01000007,BLS28_RS15155,WP_091168750.1,19630,21553,1,PF00158,0,167,9.9e-68,227.1
NZ_FNCG01000007,BLS28_RS15155,WP_091168750.1,19630,21553,1,PF14532,0,138,6.3e-18,65.2
NZ_FNCG01000007,BLS28_RS15155,WP_091168750.1,19630,21553,1,PF00072,0,111,1.3e-17,63.9
NZ_FNCG01000007,BLS28_RS15155,WP_091168750.1,19630,21553,1,PF00004,0,119,0.0003,21.2
NZ_FNCG01000007,BLS28_RS15155,WP_091168750.1,19630,21553,1,PF07728,1,123,3.6e-09,36.7
NZ_FOYL01000002,BM417_RS06805,WP_093588912.1,1542,5058,1,PF12770,2,262,1.3e-22,80.6
NZ_FOYL01000002,BM417_RS06805,WP_093588912.1,1542,5058,1,PF00931,10,211,7.1e-07,28.7
NZ_FOYL01000002,BM417_RS06815,WP_093588914.1,6702,7395,-1,PF13649,0,93,3.6e-12,46.8
NZ_FOYL01000002,BM417_RS06815,WP_093588914.1,6702,7395,-1,PF08241,0,81,5.5e-09,36.6
NZ_FOYL01000002,BM417_RS06815,WP_093588914.1,6702,7395,-1,PF08242,0,97,5.7e-08,33.4
NZ_FOYL01000002,BM417_RS06815,WP_093588914.1,6702,7395,-1,PF05724,1,191,5.8e-10,39.2
NZ_FOYL01000002,BM417_RS06815,WP_093588914.1,6702,7395,-1,PF13847,5,106,2.5e-11,43.6
NZ_FOYL01000002,BM417_RS06815,WP_093588914.1,6702,7395,-1,PF13489,20,121,2.3e-09,37.3
NZ_FOYL01000002,BM417_RS06820,WP_093588915.1,7504,9118,-1,PF01494,0,348,5.4e-78,262.7
NZ_FOYL01000002,BM417_RS06820,WP_093588915.1,7504,9118,-1,PF13450,0,30,0.0001,22.5
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF08241,0,96,3.4e-17,62.9
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF08242,0,99,1e-09,39.0
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF13649,1,97,2.8e-16,60.0
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF13847,3,113,4.5e-09,36.3
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF13489,15,140,2.2e-14,53.6
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF05724,26,80,2.9e-05,23.8
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF01209,46,171,1.9e-06,27.4
NZ_FOYL01000002,BM417_RS06825,WP_093588916.1,9227,10004,1,PF02353,58,182,4.8e-06,26.1
NZ_FOYL01000002,BM417_RS06830,WP_093588917.1,10000,13042,1,PF12902,0,221,3.2e-33,115.5
NZ_FOYL01000002,BM417_RS06835,WP_093588918.1,13041,14280,1,PF01494,0,323,2.7e-50,171.6
NZ_FOYL01000002,BM417_RS06840,WP_093588919.1,14276,15287,1,PF00891,0,209,5.8e-45,153.2
NZ_FOYL01000002,BM417_RS06840,WP_093588919.1,14276,15287,1,PF16864,1,65,4.6e-09,36.1
NZ_FOYL01000002,BM417_RS06845,WP_093588920.1,15309,16857,1,PF04820,0,452,2e-140,468.7
NZ_FOYL01000002,BM417_RS06845,WP_093588920.1,15309,16857,1,PF01266,1,210,6e-08,32.7
NZ_FOYL01000002,BM417_RS06850,WP_093588921.1,16856,18098,1,PF00999,1,379,1.7e-25,89.7
NZ_FOYL01000002,BM417_RS06855,WP_093590798.1,18118,18577,1,PF01613,0,154,2.8e-33,115.2
NZ_FOYL01000002,BM417_RS06860,WP_093588922.1,19342,20137,-1,PF12146,1,121,9e-11,41.5
NZ_FOYL01000002,BM417_RS06860,WP_093588922.1,19342,20137,-1,PF12697,1,200,8.6e-08,33.0
NZ_FOYL01000002,BM417_RS06865,WP_093588923.1,20329,21835,1,PF01593,0,451,2.1e-56,192.1
NZ_FOYL01000002,BM417_RS06865,WP_093588923.1,20329,21835,1,PF13450,0,63,1.4e-10,41.3
NZ_FOYL01000002,BM417_RS06865,WP_093588923.1,20329,21835,1,PF01262,26,67,7.7e-06,25.3
NC_015635.1,MLP_RS17665,WP_013864522.1,37,1204,1,PF02518,0,111,6.6e-31,107.1
NC_015635.1,MLP_RS17665,WP_013864522.1,37,1204,1,PF00512,1,67,5.4e-18,64.8
NC_015635.1,MLP_RS17665,WP_013864522.1,37,1204,1,PF00989,1,113,3.9e-13,49.4
NC_015635.1,MLP_RS17665,WP_013864522.1,37,1204,1,PF08448,1,109,1.1e-10,41.8
NC_015635.1,MLP_RS17665,WP_013864522.1,37,1204,1,PF13426,1,104,4.5e-09,36.5
NC_015635.1,MLP_RS17665,WP_013864522.1,37,1204,1,PF13188,1,54,2.3e-08,33.8
NC_015635.1,MLP_RS17670,WP_013864523.1,1360,2428,1,PF02615,1,332,2.5e-94,316.1
NC_015635.1,MLP_RS17675,WP_013864524.1,2476,3448,-1,PF12902,0,221,6.3e-33,114.5
NC_015635.1,MLP_RS17680,WP_013864525.1,3590,4625,-1,PF00248,1,292,5.8e-68,229.2
NC_015635.1,MLP_RS17685,WP_083843866.1,4665,5805,-1,PF06032,0,338,4.6e-64,216.5
NC_015635.1,MLP_RS17690,WP_083843867.1,5719,9292,-1,PF13191,2,169,6.6e-16,59.2
NC_015635.1,MLP_RS17690,WP_083843867.1,5719,9292,-1,PF00211,97,172,1.8e-11,44.0
NC_015635.1,MLP_RS17700,WP_013864529.1,10000,11200,-1,PF12902,0,221,1.2e-38,133.3
NC_015635.1,MLP_RS17705,WP_013864530.1,11261,13460,-1,PF02922,0,84,2.1e-21,76.1
NC_015635.1,MLP_RS17705,WP_013864530.1,11261,13460,-1,PF00128,9,83,2.1e-08,34.1
NC_015635.1,MLP_RS17710,WP_013864531.1,13613,15077,1,PF00817,0,150,9.9e-42,142.5
NC_015635.1,MLP_RS17710,WP_013864531.1,13613,15077,1,PF11799,0,109,1.7e-23,83.5
NC_015635.1,MLP_RS17715,WP_013864532.1,15097,15847,-1,PF07722,0,216,2.7e-56,190.8
NC_015635.1,MLP_RS17715,WP_013864532.1,15097,15847,-1,PF00117,64,173,2.5e-16,60.0
NC_015635.1,MLP_RS17720,WP_041790214.1,16003,16303,1,PF04456,0,87,3.4e-29,100.6
NC_015635.1,MLP_RS17725,WP_013864534.1,16475,17399,-1,PF02517,9,90,1.1e-07,32.1
NC_015635.1,MLP_RS26600,WP_083843868.1,17447,18797,1,PF07730,0,66,7.8e-16,58.4
NC_015635.1,MLP_RS17735,WP_013864536.1,18793,19438,1,PF00072,0,111,1.7e-27,95.8
NC_015635.1,MLP_RS17735,WP_013864536.1,18793,19438,1,PF00196,1,56,4.2e-14,51.8
NC_015635.1,MLP_RS26605,WP_013864537.1,19566,20382,1,PF00535,3,126,4.3e-06,26.6
NZ_KB894447.1,C503_RS41880,WP_033401346.1,543,1398,1,PF00072,0,111,2e-24,85.9
NZ_KB894447.1,C503_RS41880,WP_033401346.1,543,1398,1,PF00486,0,76,1.9e-16,59.9
NZ_KB894447.1,C503_RS0133635,WP_018686622.1,2328,4203,-1,PF01223,17,221,4.8e-39,134.5
NZ_KB894447.1,C503_RS0133640,WP_018686623.1,4623,7071,1,PF08376,3,218,5.3e-26,92.5
NZ_KB894447.1,C503_RS0133640,WP_018686623.1,4623,7071,1,PF02518,6,110,1.2e-07,32.2
NZ_KB894447.1,C503_RS0133645,WP_018686624.1,7135,7567,1,PF03259,0,90,8.4e-25,86.4
NZ_KB894447.1,C503_RS0133650,WP_026316967.1,7566,7938,1,PF05331,2,113,1.7e-33,114.8
NZ_KB894447.1,C503_RS0133655,WP_018686626.1,7942,8527,1,PF03029,0,239,2.6e-28,99.4
NZ_KB894447.1,C503_RS0133660,WP_018686627.1,8581,9955,-1,PF01212,0,292,3e-72,243.4
NZ_KB894447.1,C503_RS0133665,WP_051115010.1,10000,11026,-1,PF11991,36,356,4e-12,46.2
NZ_KB894447.1,C503_RS0133675,WP_018686630.1,11648,12971,1,PF00571,0,55,3.8e-05,24.0
NZ_KB894447.1,C503_RS0133675,WP_018686630.1,11648,12971,1,PF01595,2,174,2.4e-35,121.8
NZ_KB894447.1,C503_RS0133675,WP_018686630.1,11648,12971,1,PF03471,2,79,5.6e-17,61.5
NZ_KB894447.1,C503_RS0133680,WP_018686631.1,12967,14002,1,PF01595,0,175,1.9e-41,141.7
NZ_KB894447.1,C503_RS0133680,WP_018686631.1,12967,14002,1,PF00571,1,56,0.00096,19.6
NZ_KB894447.1,C503_RS41885,WP_018686632.1,14351,16457,-1,PF13374,0,42,5.1e-06,26.2
NZ_KB894447.1,C503_RS41885,WP_018686632.1,14351,16457,-1,PF00931,17,211,1.2e-06,27.9
NZ_KB894447.1,C503_RS0133695,WP_018686634.1,16752,17376,1,PF06197,5,183,6.8e-23,81.2
NZ_KB894447.1,C503_RS0133705,WP_018686636.1,18589,19417,-1,PF13560,4,61,6.3e-10,39.3
NZ_KB894447.1,C503_RS0133715,WP_018686638.1,19864,20716,1,PF13560,0,58,8.7e-13,48.4
NZ_KB894447.1,C503_RS0133715,WP_018686638.1,19864,20716,1,PF01381,0,50,1e-11,44.7
NZ_KB894447.1,C503_RS0133715,WP_018686638.1,19864,20716,1,PF12844,0,54,2.1e-07,30.9
NZ_KB894447.1,C503_RS0133715,WP_018686638.1,19864,20716,1,PF13413,0,41,1.4e-05,24.8
NZ_KB894447.1,C503_RS0133720,WP_018686639.1,20745,20931,1,PF04149,1,53,1.9e-17,63.1
NZ_FRBI01000005,BUE44_RS10205,WP_073496397.1,664,1225,-1,PF10759,6,159,9.8e-80,265.7
NZ_FRBI01000005,BUE44_RS10210,WP_079189665.1,1270,4069,-1,PF02687,0,95,2.9e-06,27.7
NZ_FRBI01000005,BUE44_RS10215,WP_079189639.1,4188,5028,-1,PF00005,0,136,1.3e-33,116.4
NZ_FRBI01000005,BUE44_RS10220,WP_073496401.1,5287,5992,-1,PF03551,0,74,1.8e-15,56.6
