contig_id,locus_tag,protein_id,gene_start,gene_end,gene_strand,pfam_id,domain_start,domain_end,evalue,bitscore
NZ_LZNS01000001,STBA_RS04840,WP_079251720.1,4167,5034,-1,PF12146,1,114,5.5e-09,35.6
NZ_LZNS01000001,STBA_RS04845,WP_077058040.1,5095,5980,1,PF02634,0,236,1.3e-79,267.2
NZ_LZNS01000001,STBA_RS04850,WP_077058041.1,5901,6909,-1,PF13593,1,312,2.1e-85,286.8
NZ_LZNS01000001,STBA_RS04850,WP_077058041.1,5901,6909,-1,PF01758,4,189,2e-13,50.4
NZ_LZNS01000001,STBA_RS04855,WP_077058042.1,7005,7848,1,PF00248,1,293,8.8e-50,169.6
NZ_LZNS01000001,STBA_RS04860,WP_079251721.1,7771,9529,1,PF00174,2,167,4e-35,121.0
NZ_LZNS01000001,STBA_RS04865,WP_077058044.1,9541,9847,-1,PF01329,1,90,6.4e-23,80.7
NZ_LZNS01000001,STBA_RS04870,WP_077058045.1,10000,10366,1,PF01242,0,121,2.2e-31,108.4
NZ_LZNS01000001,STBA_RS04875,WP_077058046.1,10454,11123,1,PF13394,1,92,3.8e-13,49.6
NZ_LZNS01000001,STBA_RS04875,WP_077058046.1,10454,11123,1,PF13353,1,132,2.3e-12,47.4
NZ_LZNS01000001,STBA_RS04875,WP_077058046.1,10454,11123,1,PF04055,3,96,4.6e-13,49.9
NZ_LZNS01000001,STBA_RS04880,WP_077058047.1,11122,11701,1,PF01227,2,176,2.3e-50,170.5
NZ_LZNS01000001,STBA_RS04885,WP_077058048.1,11726,12896,1,PF13579,1,159,3.2e-08,34.2
NZ_LZNS01000001,STBA_RS04885,WP_077058048.1,11726,12896,1,PF13439,2,165,1.1e-13,51.5
NZ_LZNS01000001,STBA_RS04885,WP_077058048.1,11726,12896,1,PF13692,6,117,3e-09,37.4
NZ_LZNS01000001,STBA_RS04885,WP_077058048.1,11726,12896,1,PF00534,19,128,4.4e-08,32.8
NZ_LZNS01000001,STBA_RS04890,WP_077058049.1,12892,14149,1,PF00535,0,129,4e-19,69.1
NZ_LZNS01000001,STBA_RS04890,WP_077058049.1,12892,14149,1,PF13641,0,208,1.1e-13,51.6
NZ_LZNS01000001,STBA_RS04890,WP_077058049.1,12892,14149,1,PF02709,13,61,7.1e-08,32.0
NZ_LZNS01000001,STBA_RS04890,WP_077058049.1,12892,14149,1,PF10111,26,104,5.6e-08,32.6
NZ_LZNS01000001,STBA_RS04895,WP_079251722.1,14160,14931,-1,PF05050,0,171,4.3e-16,59.4
NZ_LZNS01000001,STBA_RS04900,WP_077063111.1,14949,15666,-1,PF06508,0,209,5.7e-55,186.1
NZ_LZNS01000001,STBA_RS04900,WP_077063111.1,14949,15666,-1,PF00733,21,80,2.8e-07,30.5
NZ_LZNS01000001,STBA_RS04905,WP_077058051.1,15731,18692,-1,PF13191,1,170,5.8e-12,46.3
NZ_LZNS01000001,STBA_RS04905,WP_077058051.1,15731,18692,-1,PF00196,1,50,1.1e-10,40.9
NZ_LZNS01000001,STBA_RS04910,WP_077058052.1,18688,19543,-1,PF08241,0,88,6.1e-17,62.0
NZ_LZNS01000001,STBA_RS04910,WP_077058052.1,18688,19543,-1,PF13649,0,93,4.6e-13,49.7
NZ_LZNS01000001,STBA_RS04910,WP_077058052.1,18688,19543,-1,PF01209,43,150,7.4e-08,32.0
NZ_CP022433.1,LK07_RS33055,WP_052319112.1,482,3260,-1,PF00196,1,50,3.2e-11,42.6
NZ_CP022433.1,LK07_RS33055,WP_052319112.1,482,3260,-1,PF13191,9,170,4.9e-13,49.8
NZ_CP022433.1,LK07_RS33060,WP_086083817.1,3666,4233,1,PF00196,2,57,1.1e-14,53.6
NZ_CP022433.1,LK07_RS33065,WP_039649885.1,5489,6248,1,PF08241,0,95,9.5e-11,42.2
NZ_CP022433.1,LK07_RS33065,WP_039649885.1,5489,6248,1,PF13649,1,97,2.8e-12,47.2
NZ_CP022433.1,LK07_RS33065,WP_039649885.1,5489,6248,1,PF13847,3,108,1e-08,35.1
NZ_CP022433.1,LK07_RS33065,WP_039649885.1,5489,6248,1,PF01209,47,166,0.00012,21.5
NZ_CP022433.1,LK07_RS33070,WP_043435827.1,6244,7504,1,PF00202,7,405,1.5e-70,237.9
NZ_CP022433.1,LK07_RS33075,LK07_RS33075,7516,8399,1,PF14226,0,118,4e-20,72.7
NZ_CP022433.1,LK07_RS33075,LK07_RS33075,7516,8399,1,PF03171,21,88,1.8e-11,44.4
NZ_CP022433.1,LK07_RS33080,WP_039649891.1,8515,9196,1,PF06508,1,208,4.5e-47,160.3
NZ_CP022433.1,LK07_RS33080,WP_039649891.1,8515,9196,1,PF00733,21,77,6.8e-06,26.0
NZ_CP022433.1,LK07_RS33085,WP_039649893.1,9248,9962,1,PF13353,0,134,8.9e-11,42.2
NZ_CP022433.1,LK07_RS33085,WP_039649893.1,9248,9962,1,PF13394,1,94,7e-13,48.8
NZ_CP022433.1,LK07_RS33085,WP_039649893.1,9248,9962,1,PF04055,3,101,3.1e-12,47.2
NZ_CP022433.1,LK07_RS33090,WP_039649896.1,10000,10363,1,PF01242,0,121,3e-31,107.9
NZ_CP022433.1,LK07_RS33095,WP_039649899.1,10446,11040,1,PF01227,5,178,4.4e-53,179.3
NZ_CP022433.1,LK07_RS33100,WP_078859132.1,11168,12641,1,PF01381,0,51,8.2e-10,38.6
NZ_CP022433.1,LK07_RS33100,WP_078859132.1,11168,12641,1,PF13191,0,64,8e-09,36.1
NZ_CP022433.1,LK07_RS33100,WP_078859132.1,11168,12641,1,PF13560,1,58,2.3e-11,43.8
NZ_CP022433.1,LK07_RS33100,WP_078859132.1,11168,12641,1,PF00931,1,140,1.9e-05,24.0
NZ_CP022433.1,LK07_RS33105,WP_039649903.1,12668,13535,1,PF01557,1,218,1.6e-57,194.7
NZ_CP022433.1,LK07_RS33110,WP_052319111.1,13697,14963,-1,PF13535,0,155,3.4e-17,62.5
NZ_CP022433.1,LK07_RS33110,WP_052319111.1,13697,14963,-1,PF02222,3,160,1.8e-06,27.6
NZ_CP022433.1,LK07_RS33110,WP_052319111.1,13697,14963,-1,PF18603,6,77,7.1e-11,42.1
NZ_CP022433.1,LK07_RS33110,WP_052319111.1,13697,14963,-1,PF02786,6,91,1.9e-05,24.3
NZ_CP022433.1,LK07_RS33115,WP_078859130.1,15076,16111,-1,PF00682,1,264,1.2e-40,139.8
NZ_CP022433.1,LK07_RS33120,WP_052269782.1,16468,17119,-1,PF04199,0,135,3.8e-34,117.9
NZ_CP022433.1,LK07_RS33125,WP_043435821.1,17193,18057,-1,PF02668,73,268,1e-16,61.6
NZ_CP022433.1,LK07_RS33130,WP_078859129.1,18207,20127,-1,PF02310,2,67,2.1e-07,31.0
NZ_CP022433.1,LK07_RS33130,WP_078859129.1,18207,20127,-1,PF06368,15,435,3.1e-139,464.3
NZ_JALM01000062,AD72_RS22750,WP_031468591.1,1060,1573,1,PF01575,5,110,5.4e-16,58.3
NZ_JALM01000062,AD72_RS22755,WP_031468592.1,1569,2682,1,PF10094,2,335,8.4e-104,347.6
NZ_JALM01000062,AD72_RS22760,WP_082469106.1,2665,3055,-1,PF00293,3,67,6.4e-16,58.6
NZ_JALM01000062,AD72_RS22765,WP_031468594.1,3400,3979,1,PF03703,5,79,6.4e-11,42.3
NZ_JALM01000062,AD72_RS22770,WP_037347027.1,4031,4907,1,PF02811,0,74,1.6e-08,35.0
NZ_JALM01000062,AD72_RS22775,WP_031468596.1,4903,5521,1,PF01914,2,202,3.3e-45,154.0
NZ_JALM01000062,AD72_RS22780,WP_037347046.1,5561,6365,1,PF12705,1,255,3e-31,109.3
NZ_JALM01000062,AD72_RS22780,WP_037347046.1,5561,6365,1,PF10926,97,236,9.2e-05,21.9
NZ_JALM01000062,AD72_RS22790,WP_082469105.1,6731,7271,-1,PF04892,55,122,1.7e-09,38.4
NZ_JALM01000062,AD72_RS22795,WP_031468600.1,7394,8390,1,PF03060,9,330,3.9e-81,273.0
NZ_JALM01000062,AD72_RS22800,WP_031468601.1,8421,9858,-1,PF13520,0,402,2.6e-59,201.1
NZ_JALM01000062,AD72_RS22800,WP_031468601.1,8421,9858,-1,PF13906,0,51,9e-15,54.5
NZ_JALM01000062,AD72_RS22800,WP_031468601.1,8421,9858,-1,PF00324,2,428,7.1e-45,153.5
NZ_JALM01000062,AD72_RS22805,WP_031468602.1,10000,10966,-1,PF00107,0,127,9.2e-18,64.5
NZ_JALM01000062,AD72_RS22805,WP_031468602.1,10000,10966,-1,PF13602,13,133,2.7e-12,47.9
NZ_JALM01000062,AD72_RS22810,WP_082469107.1,11279,11600,1,PF01337,8,74,3.6e-16,59.0
NZ_JALM01000062,AD72_RS22820,WP_031468605.1,12273,13044,-1,PF16113,1,182,1e-22,81.1
NZ_JALM01000062,AD72_RS22820,WP_031468605.1,12273,13044,-1,PF00378,2,248,7.6e-49,166.3
NZ_JALM01000062,AD72_RS22825,WP_031468606.1,13040,13745,-1,PF01903,0,103,2.3e-22,79.4
NZ_JALM01000062,AD72_RS22830,WP_031468607.1,13741,14626,-1,PF00528,1,170,6.2e-15,55.4
NZ_JALM01000062,AD72_RS22835,WP_037347051.1,14606,15386,-1,PF00005,0,126,1.8e-23,83.6
NZ_JALM01000062,AD72_RS22840,WP_051898906.1,15408,16440,-1,PF13379,2,247,1.9e-30,106.4
NZ_JALM01000062,AD72_RS22840,WP_051898906.1,15408,16440,-1,PF09084,55,216,8.2e-12,45.5
NZ_JALM01000062,AD72_RS22845,WP_031468610.1,16483,17794,-1,PF00009,3,182,4.3e-38,130.8
NZ_JALM01000062,AD72_RS22850,WP_051898904.1,17796,18741,-1,PF01507,1,174,4.1e-48,163.7
NZ_JALM01000062,AD72_RS22855,WP_031468612.1,18737,19433,-1,PF01507,6,173,5.6e-39,134.0
NZ_LT629768.1,BLU60_RS34645,WP_093457465.1,942,2418,1,PF13546,0,272,5.3e-54,183.4
NZ_LT629768.1,BLU60_RS34665,WP_003977834.1,4413,5598,-1,PF13546,1,217,2.6e-52,177.8
NZ_LT629768.1,BLU60_RS34665,WP_003977834.1,4413,5598,-1,PF01609,65,211,1e-08,35.1
NZ_LT629768.1,BLU60_RS34670,WP_106517254.1,5664,6473,-1,PF13340,1,75,7.2e-21,74.2
NZ_LT629768.1,BLU60_RS34670,WP_106517254.1,5664,6473,-1,PF13586,1,90,6.1e-11,42.5
NZ_LT629768.1,BLU60_RS34670,WP_106517254.1,5664,6473,-1,PF01609,5,212,1.3e-22,80.5
NZ_LT629768.1,BLU60_RS34685,WP_093457469.1,7857,8604,1,PF00005,4,136,1.1e-30,106.9
NZ_LT629768.1,BLU60_RS34685,WP_093457469.1,7857,8604,1,PF13304,232,299,2.9e-10,40.5
NZ_LT629768.1,BLU60_RS34705,WP_093457473.1,10740,11217,1,PF13592,0,59,3.5e-23,81.0
NZ_LT629768.1,BLU60_RS34705,WP_093457473.1,10740,11217,1,PF13518,10,45,2e-06,27.8
NZ_LT629768.1,BLU60_RS34705,WP_093457473.1,10740,11217,1,PF13384,19,50,1.2e-05,24.9
NZ_LT629768.1,BLU60_RS34710,WP_093457474.1,11244,11742,1,PF13358,72,145,1.6e-15,57.1
NZ_LT629768.1,BLU60_RS34715,BLU60_RS34715,12444,13637,1,PF01527,3,75,2.2e-19,69.5
NZ_LT629768.1,BLU60_RS34720,WP_093457475.1,13886,15797,-1,PF13556,13,58,9.7e-08,31.7
NZ_LT629768.1,BLU60_RS34740,WP_093457477.1,19324,19999,1,PF06508,1,209,1.8e-49,168.1
NZ_LT629768.1,BLU60_RS34740,WP_093457477.1,19324,19999,1,PF00733,19,81,6.9e-06,26.0
NZ_LT629768.1,BLU60_RS34745,WP_093457478.1,20000,20393,1,PF01242,0,121,3.5e-29,101.3
NZ_LT629768.1,BLU60_RS34750,WP_093457479.1,20396,21107,1,PF13394,1,92,1.2e-12,47.9
NZ_LT629768.1,BLU60_RS34750,WP_093457479.1,20396,21107,1,PF13353,1,96,3.4e-12,46.8
NZ_LT629768.1,BLU60_RS34750,WP_093457479.1,20396,21107,1,PF04055,3,89,3.2e-13,50.4
NZ_LT629768.1,BLU60_RS34755,WP_093457480.1,21110,21698,1,PF01227,2,177,3.4e-50,169.9
NZ_LT629768.1,BLU60_RS34760,BLU60_RS34760,21862,22697,1,PF00487,4,248,1.3e-28,100.5
NZ_LT629768.1,BLU60_RS34765,WP_093457481.1,22817,24110,1,PF13535,0,151,1.2e-12,47.7
NZ_LT629768.1,BLU60_RS34765,WP_093457481.1,22817,24110,1,PF02222,1,100,2.4e-05,24.0
NZ_LT629768.1,BLU60_RS34765,WP_093457481.1,22817,24110,1,PF01071,1,97,4.9e-05,23.2
NZ_LT629768.1,BLU60_RS34765,WP_093457481.1,22817,24110,1,PF02786,4,93,1.4e-05,24.7
NZ_LT629768.1,BLU60_RS34765,WP_093457481.1,22817,24110,1,PF18603,6,76,1.1e-07,31.8
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF00501,0,423,5.6e-101,338.2
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF13193,0,76,2.1e-07,31.8
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF02771,1,112,1.3e-17,64.4
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF02770,2,80,3e-15,56.2
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF00550,3,65,1.7e-09,37.9
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF08028,3,121,4.2e-08,33.5
NZ_LT629768.1,BLU60_RS34770,WP_093457482.1,24106,28036,1,PF00441,9,136,7.9e-12,45.6
NZ_LT629768.1,BLU60_RS34775,WP_093457483.1,28032,28653,1,PF00975,1,107,3.7e-21,76.3
NZ_LT629768.1,BLU60_RS34775,WP_093457483.1,28032,28653,1,PF12697,42,159,3.4e-07,31.1
NZ_LT629768.1,BLU60_RS34780,WP_093457484.1,28719,28932,1,PF03621,4,52,4.3e-18,64.5
